x,y,z
9.500000000000000000e+00,0.000000000000000000e+00,1.476480482018509690e+02
9.000000000000000000e+00,0.000000000000000000e+00,1.473519517981490594e+02
8.500000000000000000e+00,0.000000000000000000e+00,1.470000000000000000e+02
8.000000000000000000e+00,0.000000000000000000e+00,1.466480482018509690e+02
7.500000000000000000e+00,0.000000000000000000e+00,1.463519517981490594e+02
7.000000000000000000e+00,0.000000000000000000e+00,1.460000000000000000e+02
6.500000000000000000e+00,0.000000000000000000e+00,1.456479812865386521e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.453497358673390352e+02
5.500000000000000000e+00,0.000000000000000000e+00,1.449730044362896422e+02
5.000000000000000000e+00,0.000000000000000000e+00,1.445269955637103294e+02
4.500000000000000000e+00,0.000000000000000000e+00,1.441501972173486479e+02
4.000000000000000000e+00,0.000000000000000000e+00,1.438497358673390352e+02
3.500000000000000000e+00,0.000000000000000000e+00,1.434707215901673294e+02
3.000000000000000000e+00,0.000000000000000000e+00,1.429977840691900042e+02
2.500000000000000000e+00,0.000000000000000000e+00,1.425022159308099958e+02
2.000000000000000000e+00,0.000000000000000000e+00,1.420292784098326706e+02
1.500000000000000000e+00,0.000000000000000000e+00,1.416502641326609933e+02
1.000000000000000000e+00,0.000000000000000000e+00,1.413497358673390067e+02
5.000000000000000000e-01,0.000000000000000000e+00,1.409707215901673294e+02
6.691531230737087443e-05,0.000000000000000000e+00,1.404977171538777156e+02
-4.977171538776770099e-01,0.000000000000000000e+00,1.399999330846877115e+02
-9.707215901673247327e-01,0.000000000000000000e+00,1.395000000000000000e+02
